barcode,product_name,category,ingredients,energy_kcal,sugar_g,sodium_mg,saturated_fat_g,trans_fat_g,protein_g,fiber_g,additives_count,artificial_colors_count,artificial_sweeteners_count,preservatives_count,is_suspected_adulterant,quality_score,risk_level
890968529576,Pure Ground Turmeric Powder #1713,Spices & Condiments,100% turmeric rhizome powder,328.7,3.7,35.8,2.9,0.0,10.5,21.7,0,0,0,0,0,99,Low Risk
890568598558,Commercial Tomato Ketchup #1714,Spices & Condiments,"tomato paste, sugar, distilled vinegar, salt, onion powder, sodium benzoate, potassium sorbate, pectin",103.5,23.8,994.3,0.1,0.0,1.4,1.6,3,0,0,2,0,60,Moderate Risk
890311386146,Pure Green Tea Bag #1715,Beverages,100% organic green tea leaves,1.0,0.0,0.9,0.0,0.0,0.2,0.0,0,0,0,0,0,99,Low Risk
890772592329,Baked Whole Grain Crackers #1716,Snacks,"whole wheat flour, canola oil, sea salt, malt extract",387.8,3.0,336.1,2.1,0.0,9.8,7.3,0,0,0,0,0,99,Low Risk
890408810923,Instant Fried Noodles #1717,Snacks,"wheat flour, palm oil, salt, guar gum, flavor enhancer 621, caramel iv, sodium polyphosphate",409.8,2.4,1934.3,11.7,0.4,9.0,2.7,5,1,0,2,0,46,Moderate Risk
890528641450,Pure Extra Virgin Olive Oil #1718,Spices & Condiments,100% extra virgin cold pressed olive oil,858.6,0.0,2.0,16.2,0.0,0.0,0.0,0,0,0,0,0,89,Low Risk
890898426091,Energy Drink with High Caffeine #1719,Beverages,"carbonated water, sucrose, glucose, taurine, caffeine, inositol, niacinamide, pyridoxine, color e133, sodium benzoate",41.5,10.3,82.5,0.0,0.0,0.4,0.0,6,1,0,2,0,68,Moderate Risk
890369880161,Cottage Cheese (Paneer) #1720,Dairy,"pasteurized milk, citric acid",245.0,1.4,19.5,18.2,0.0,16.8,0.0,0,0,0,0,0,94,Low Risk
890132854530,Greek Plain Yogurt #1721,Dairy,"cultured pasteurized nonfat milk, live active cultures",57.9,3.6,32.7,0.5,0.0,10.5,0.0,0,0,0,0,0,99,Low Risk
890885895943,Carbonated Cola Drink #1722,Beverages,"carbonated water, high fructose corn syrup, caramel color iv, phosphoric acid, caffeine, artificial flavors",39.8,12.1,10.3,0.0,0.0,0.0,0.0,4,1,0,1,0,76,Moderate Risk
890787388900,Synthetic Milk Sample #1723,Dairy,"urea, detergent, refined vegetable oil, caustic soda, water",178.8,0.4,797.7,13.6,4.32,1.2,0.0,5,0,0,3,1,5,High Risk
890158933835,Baked Whole Grain Crackers #1724,Snacks,"whole wheat flour, canola oil, sea salt, malt extract",390.8,2.9,347.2,2.0,0.0,9.2,7.7,0,0,0,0,0,99,Low Risk
890270615921,Synthetic Milk Sample #1725,Dairy,"urea, detergent, refined vegetable oil, caustic soda, water",179.1,0.5,940.0,12.0,4.24,1.2,0.0,5,0,0,3,1,5,High Risk
890476201180,Skimmed Milk #1726,Dairy,"skimmed milk, vitamin a, vitamin d3",31.0,4.4,48.1,0.2,0.0,3.4,0.0,0,0,0,0,0,99,Low Risk
890765657082,Baked Whole Grain Crackers #1727,Snacks,"whole wheat flour, canola oil, sea salt, malt extract",358.8,3.0,403.6,1.6,0.0,9.8,7.3,0,0,0,0,0,99,Low Risk
890534338897,Coconut Water 100% Pure #1728,Beverages,pure tender coconut water,18.4,3.8,23.1,0.1,0.0,0.7,1.2,0,0,0,0,0,99,Low Risk
890706793461,Skimmed Milk #1729,Dairy,"skimmed milk, vitamin a, vitamin d3",35.1,4.9,50.7,0.2,0.0,3.1,0.0,0,0,0,0,0,99,Low Risk
890581086246,Synthetic Milk Sample #1730,Dairy,"urea, detergent, refined vegetable oil, caustic soda, water",164.4,0.5,954.6,12.9,4.23,1.3,0.0,5,0,0,3,1,5,High Risk
890172394618,Skimmed Milk #1731,Dairy,"skimmed milk, vitamin a, vitamin d3",30.0,5.2,55.7,0.2,0.0,3.7,0.0,0,0,0,0,0,99,Low Risk
890370653817,Adulterated Chilli Powder with Sudan Dye #1732,Spices & Condiments,"red chilli powder, brick powder trace, sudan i dye, salt, mineral oil",240.4,4.1,604.8,3.7,0.0,5.6,13.3,4,1,0,0,1,50,High Risk
890547968288,Cream-Filled Sandwich Cookies #1733,Bakery & Confectionery,"refined wheat flour, sugar, hydrogenated palm oil, cocoa, high fructose corn syrup, soy lecithin, vanillin, artificial chocolate flavor, tbhq",538.9,33.8,360.0,11.1,1.87,4.5,2.2,5,0,0,2,1,5,High Risk
890234371312,Commercial Potato Crisps #1734,Snacks,"potatoes, palm oil, salt, monosodium glutamate, flavor enhancer 635, dextrose",580.2,0.9,846.2,13.4,0.51,6.8,3.4,4,0,0,1,0,61,Moderate Risk
890105667813,Extruded Spicy Puffs #1735,Snacks,"corn meal, palm olein, maltodextrin, sunset yellow fcf, tartrazine, tbhq, msg, artificial flavors",487.4,3.7,1461.5,14.3,1.25,4.6,1.4,7,2,0,2,1,5,High Risk
890212283679,Pure Red Chilli Powder #1736,Spices & Condiments,100% dried red chillies,355.0,8.4,30.4,3.7,0.0,12.9,24.6,0,0,0,0,0,99,Low Risk
890572202000,Whole Cow Milk #1737,Dairy,"milk, vitamin d3",53.4,5.1,41.4,3.4,0.0,3.4,0.0,0,0,0,0,0,99,Low Risk
890151029165,Adulterated Chilli Powder with Sudan Dye #1738,Spices & Condiments,"red chilli powder, brick powder trace, sudan i dye, salt, mineral oil",286.1,4.0,677.3,3.7,0.0,5.6,13.7,4,1,0,0,1,49,High Risk
890776784216,Synthetic Colored Hard Candies #1739,Bakery & Confectionery,"sugar, liquid glucose, allura red, brilliant blue fcf, tartrazine, artificial fruit flavor, citric acid",386.7,82.9,75.5,0.0,0.0,0.0,0.0,5,3,0,1,1,5,High Risk
890612833129,Fried Street-Style Savory Mix #1740,Snacks,"refined flour, re-used palm oil, metanil yellow, excess salt, msg",571.2,1.4,1361.4,23.5,3.53,5.8,0.9,6,2,0,2,1,5,High Risk
890137447054,Instant Fried Noodles #1741,Snacks,"wheat flour, palm oil, salt, guar gum, flavor enhancer 621, caramel iv, sodium polyphosphate",525.0,2.5,1518.5,9.1,0.43,9.8,2.3,5,1,0,2,0,53,Moderate Risk
890481937382,Greek Plain Yogurt #1742,Dairy,"cultured pasteurized nonfat milk, live active cultures",66.6,4.2,33.9,0.4,0.0,9.0,0.0,0,0,0,0,0,99,Low Risk
890673869049,Flavored Fruit Yogurt #1743,Dairy,"milk, sugar, strawberries, modified corn starch, carmine color, potassium sorbate",101.1,19.6,64.3,1.3,0.0,3.6,0.5,3,1,0,1,0,76,Moderate Risk
890391792194,Oat & Honey Granola Bar #1744,Bakery & Confectionery,"rolled oats, honey, almonds, crisped rice, sunflower oil, salt",417.1,13.7,176.0,2.4,0.0,8.7,5.7,0,0,0,0,0,99,Low Risk
890806992135,Whole Cow Milk #1745,Dairy,"milk, vitamin d3",68.8,5.0,42.7,2.9,0.0,3.0,0.0,0,0,0,0,0,99,Low Risk
890291853373,Synthetic Milk Sample #1746,Dairy,"urea, detergent, refined vegetable oil, caustic soda, water",163.2,0.5,863.7,15.4,4.23,1.1,0.0,5,0,0,3,1,5,High Risk
890792640930,Fresh Butter #1747,Dairy,"pasteurized cream, salt",787.2,0.1,658.0,54.8,0.0,0.9,0.0,0,0,0,0,0,76,Moderate Risk
890965733521,Cream-Filled Sandwich Cookies #1748,Bakery & Confectionery,"refined wheat flour, sugar, hydrogenated palm oil, cocoa, high fructose corn syrup, soy lecithin, vanillin, artificial chocolate flavor, tbhq",518.0,42.6,403.8,8.4,2.09,4.9,2.2,5,0,0,2,1,5,High Risk
890272971057,Fried Street-Style Savory Mix #1749,Snacks,"refined flour, re-used palm oil, metanil yellow, excess salt, msg",509.2,1.4,1605.6,24.9,3.51,6.4,1.0,6,2,0,2,1,5,High Risk
890874762925,Adulterated Chilli Powder with Sudan Dye #1750,Spices & Condiments,"red chilli powder, brick powder trace, sudan i dye, salt, mineral oil",256.6,3.5,570.6,4.7,0.0,6.3,13.1,4,1,0,0,1,51,High Risk
890143765930,Oat & Honey Granola Bar #1751,Bakery & Confectionery,"rolled oats, honey, almonds, crisped rice, sunflower oil, salt",377.6,16.1,177.4,2.4,0.0,8.0,5.7,0,0,0,0,0,99,Low Risk
890736468680,Greek Plain Yogurt #1752,Dairy,"cultured pasteurized nonfat milk, live active cultures",57.5,4.0,32.3,0.3,0.0,9.1,0.0,0,0,0,0,0,99,Low Risk
890967217768,Pure Red Chilli Powder #1753,Spices & Condiments,100% dried red chillies,297.8,6.4,35.4,3.6,0.0,11.2,27.4,0,0,0,0,0,99,Low Risk
890317550057,Skimmed Milk #1754,Dairy,"skimmed milk, vitamin a, vitamin d3",36.4,5.5,44.3,0.2,0.0,3.2,0.0,0,0,0,0,0,99,Low Risk
890983727729,Pure Ground Turmeric Powder #1755,Spices & Condiments,100% turmeric rhizome powder,267.6,3.7,40.7,2.5,0.0,9.1,22.2,0,0,0,0,0,99,Low Risk
890315845073,Greek Plain Yogurt #1756,Dairy,"cultured pasteurized nonfat milk, live active cultures",61.1,3.4,33.2,0.4,0.0,10.2,0.0,0,0,0,0,0,99,Low Risk
890109166384,Cottage Cheese (Paneer) #1757,Dairy,"pasteurized milk, citric acid",265.4,1.3,23.8,18.6,0.0,19.2,0.0,0,0,0,0,0,94,Low Risk
890409787906,Commercial Potato Crisps #1758,Snacks,"potatoes, palm oil, salt, monosodium glutamate, flavor enhancer 635, dextrose",604.2,0.9,704.3,10.9,0.43,6.5,2.9,4,0,0,1,0,77,Moderate Risk
890860093467,Adulterated Butter with Animal Fat & Starch #1759,Dairy,"milk fat, animal tallow, starch, yellow dye 5, preservative",632.4,0.6,550.8,50.8,3.71,0.5,0.0,4,1,0,2,1,5,High Risk
890255981859,Coconut Water 100% Pure #1760,Beverages,pure tender coconut water,19.2,3.8,24.6,0.1,0.0,0.7,1.0,0,0,0,0,0,99,Low Risk
890549002523,Processed Nacho Chips #1761,Snacks,"corn, vegetable fat, whey powder, disodium guanylate, artificial cheese flavor, yellow 6 lake",541.4,1.8,855.3,8.7,0.72,6.2,4.0,5,1,0,1,0,58,Moderate Risk
890259008476,Roasted Chickpeas #1762,Snacks,"chickpeas, olive oil, sea salt",368.5,1.8,246.9,1.0,0.0,19.7,15.5,0,0,0,0,0,99,Low Risk
890637871543,Diet Soda with Multiple Sweeteners #1763,Beverages,"carbonated water, aspartame, acesulfame potassium, caramel iv, sodium benzoate, phosphoric acid",0.9,0.0,39.8,0.0,0.0,0.0,0.0,5,1,2,1,0,66,Moderate Risk
890109087919,Cottage Cheese (Paneer) #1764,Dairy,"pasteurized milk, citric acid",298.0,1.2,22.8,15.9,0.0,16.8,0.0,0,0,0,0,0,96,Low Risk
890358997201,Adulterated Chilli Powder with Sudan Dye #1765,Spices & Condiments,"red chilli powder, brick powder trace, sudan i dye, salt, mineral oil",307.7,3.5,601.1,4.5,0.0,6.2,14.1,4,1,0,0,1,50,High Risk
890290800669,Processed Nacho Chips #1766,Snacks,"corn, vegetable fat, whey powder, disodium guanylate, artificial cheese flavor, yellow 6 lake",430.3,2.0,813.9,8.4,0.75,7.0,4.2,5,1,0,1,0,59,Moderate Risk
890304342800,Commercial Tomato Ketchup #1767,Spices & Condiments,"tomato paste, sugar, distilled vinegar, salt, onion powder, sodium benzoate, potassium sorbate, pectin",105.4,29.1,826.2,0.1,0.0,1.5,1.6,3,0,0,2,0,60,Moderate Risk
890459529837,Fried Street-Style Savory Mix #1768,Snacks,"refined flour, re-used palm oil, metanil yellow, excess salt, msg",575.1,1.7,1573.2,26.3,3.43,5.7,0.9,6,2,0,2,1,5,High Risk
890124313156,Organic Trail Mix #1769,Snacks,"almonds, walnuts, raisins, sunflower seeds, pumpkin seeds",495.5,21.5,17.4,4.6,0.0,15.6,8.7,0,0,0,0,0,99,Moderate Risk
890524218942,Commercial Tomato Ketchup #1770,Spices & Condiments,"tomato paste, sugar, distilled vinegar, salt, onion powder, sodium benzoate, potassium sorbate, pectin",119.7,26.3,978.7,0.1,0.0,1.3,1.4,3,0,0,2,0,60,Moderate Risk
890142216047,Coconut Water 100% Pure #1771,Beverages,pure tender coconut water,18.0,3.5,25.2,0.1,0.0,0.7,1.1,0,0,0,0,0,99,Low Risk
890678270740,Extruded Spicy Puffs #1772,Snacks,"corn meal, palm olein, maltodextrin, sunset yellow fcf, tartrazine, tbhq, msg, artificial flavors",602.2,4.5,1230.6,15.0,1.48,4.7,1.4,7,2,0,2,1,5,High Risk
890430050495,Roasted Chickpeas #1773,Snacks,"chickpeas, olive oil, sea salt",344.3,2.3,283.3,1.4,0.0,20.7,15.7,0,0,0,0,0,99,Low Risk
890566536192,Industrial White Sandwich Bread #1774,Bakery & Confectionery,"refined wheat flour, sugar, yeast, palm oil, calcium propionate, emulsifier 481, flour treatment agent 300",299.6,4.3,574.9,1.1,0.32,8.0,1.8,4,0,0,2,0,82,Moderate Risk
890377421031,Energy Drink with High Caffeine #1775,Beverages,"carbonated water, sucrose, glucose, taurine, caffeine, inositol, niacinamide, pyridoxine, color e133, sodium benzoate",49.9,12.1,85.1,0.0,0.0,0.4,0.0,6,1,0,2,0,66,Moderate Risk
890713164708,Standard Processed Cheese #1776,Dairy,"milk, salt, cheese cultures, enzymes, sodium phosphate, annatto",359.3,1.2,1146.9,18.3,0.45,16.6,0.0,3,1,0,1,0,58,Moderate Risk
890781197796,Carbonated Cola Drink #1777,Beverages,"carbonated water, high fructose corn syrup, caramel color iv, phosphoric acid, caffeine, artificial flavors",41.4,9.6,13.6,0.0,0.0,0.0,0.0,4,1,0,1,0,78,Moderate Risk
890156766110,Commercial Potato Crisps #1778,Snacks,"potatoes, palm oil, salt, monosodium glutamate, flavor enhancer 635, dextrose",580.5,0.9,719.1,13.6,0.33,6.5,3.0,4,0,0,1,0,75,Moderate Risk
890345316902,Standard Processed Cheese #1779,Dairy,"milk, salt, cheese cultures, enzymes, sodium phosphate, annatto",307.3,1.4,1308.6,21.4,0.55,17.5,0.0,3,1,0,1,0,44,Moderate Risk
890827675915,Low-Cost Synthetic Fruit Drink #1780,Beverages,"water, invert sugar syrup, metanil yellow, citric acid, clouding agent, artificial mango flavor, potassium metabisulphite",57.1,16.2,53.1,0.0,0.0,0.0,0.0,6,2,0,2,1,18,High Risk
890653295048,Greek Plain Yogurt #1781,Dairy,"cultured pasteurized nonfat milk, live active cultures",53.0,3.6,38.7,0.5,0.0,9.5,0.0,0,0,0,0,0,99,Low Risk
890832160862,Skimmed Milk #1782,Dairy,"skimmed milk, vitamin a, vitamin d3",39.7,5.6,53.1,0.2,0.0,3.7,0.0,0,0,0,0,0,99,Low Risk
890594695645,Pure Green Tea Bag #1783,Beverages,100% organic green tea leaves,1.1,0.0,0.9,0.0,0.0,0.2,0.0,0,0,0,0,0,99,Low Risk
890579063987,Fried Street-Style Savory Mix #1784,Snacks,"refined flour, re-used palm oil, metanil yellow, excess salt, msg",618.1,1.4,1599.0,24.4,3.62,6.3,1.1,6,2,0,2,1,5,High Risk
890832553538,Pure Green Tea Bag #1785,Beverages,100% organic green tea leaves,1.1,0.0,1.0,0.0,0.0,0.2,0.0,0,0,0,0,0,99,Low Risk
890691550137,Greek Plain Yogurt #1786,Dairy,"cultured pasteurized nonfat milk, live active cultures",57.9,3.9,40.7,0.4,0.0,10.8,0.0,0,0,0,0,0,99,Low Risk
890949990875,Roasted Chickpeas #1787,Snacks,"chickpeas, olive oil, sea salt",310.8,2.1,258.5,1.1,0.0,20.7,18.2,0,0,0,0,0,99,Low Risk
890710772412,Low-Cost Synthetic Fruit Drink #1788,Beverages,"water, invert sugar syrup, metanil yellow, citric acid, clouding agent, artificial mango flavor, potassium metabisulphite",53.3,15.7,52.2,0.0,0.0,0.0,0.0,6,2,0,2,1,18,High Risk
890894213554,Industrial White Sandwich Bread #1789,Bakery & Confectionery,"refined wheat flour, sugar, yeast, palm oil, calcium propionate, emulsifier 481, flour treatment agent 300",234.8,4.1,522.1,1.4,0.07,7.9,2.0,4,0,0,2,0,83,Moderate Risk
890774108095,Pure Extra Virgin Olive Oil #1790,Spices & Condiments,100% extra virgin cold pressed olive oil,971.2,0.0,1.8,16.7,0.0,0.0,0.0,0,0,0,0,0,88,Low Risk
890749653903,Processed Nacho Chips #1791,Snacks,"corn, vegetable fat, whey powder, disodium guanylate, artificial cheese flavor, yellow 6 lake",518.3,2.0,899.4,9.9,0.85,7.1,4.1,5,1,0,1,0,56,Moderate Risk
890135860143,Standard Processed Cheese #1792,Dairy,"milk, salt, cheese cultures, enzymes, sodium phosphate, annatto",318.6,1.2,1005.7,23.2,0.71,19.7,0.0,3,1,0,1,0,46,Moderate Risk
890802809688,Oat & Honey Granola Bar #1793,Bakery & Confectionery,"rolled oats, honey, almonds, crisped rice, sunflower oil, salt",452.4,15.8,186.6,2.3,0.0,8.0,5.7,0,0,0,0,0,99,Low Risk
890580803080,Adulterated Low-Cost Paneer #1794,Dairy,"milk solids, vegetable oil, starch, sulfuric acid trace, detergent trace",274.3,3.6,422.4,21.0,2.57,9.6,0.0,4,0,0,2,1,5,High Risk
890711532157,Pure Red Chilli Powder #1795,Spices & Condiments,100% dried red chillies,311.4,7.7,25.5,3.6,0.0,12.7,28.0,0,0,0,0,0,99,Low Risk
890884749920,Commercial Potato Crisps #1796,Snacks,"potatoes, palm oil, salt, monosodium glutamate, flavor enhancer 635, dextrose",606.7,0.9,684.6,12.7,0.38,6.4,3.4,4,0,0,1,0,76,Moderate Risk
890850190667,Adulterated Butter with Animal Fat & Starch #1797,Dairy,"milk fat, animal tallow, starch, yellow dye 5, preservative",645.1,0.5,622.7,60.2,3.96,0.5,0.0,4,1,0,2,1,5,High Risk
890881466559,Commercial Potato Crisps #1798,Snacks,"potatoes, palm oil, salt, monosodium glutamate, flavor enhancer 635, dextrose",481.8,0.7,706.0,13.2,0.58,6.9,3.2,4,0,0,1,0,67,Moderate Risk
890592573865,Commercial Potato Crisps #1799,Snacks,"potatoes, palm oil, salt, monosodium glutamate, flavor enhancer 635, dextrose",606.1,0.9,739.2,13.4,0.31,6.0,3.5,4,0,0,1,0,75,Moderate Risk
890241904627,Low-Cost Synthetic Fruit Drink #1800,Beverages,"water, invert sugar syrup, metanil yellow, citric acid, clouding agent, artificial mango flavor, potassium metabisulphite",57.3,14.3,40.2,0.0,0.0,0.0,0.0,6,2,0,2,1,20,High Risk
890578860535,Whole Cow Milk #1801,Dairy,"milk, vitamin d3",60.1,5.5,48.2,3.4,0.0,3.4,0.0,0,0,0,0,0,99,Low Risk
890462892209,Commercial Potato Crisps #1802,Snacks,"potatoes, palm oil, salt, monosodium glutamate, flavor enhancer 635, dextrose",482.9,0.7,700.5,12.5,0.41,6.2,3.3,4,0,0,1,0,76,Moderate Risk
890718101649,Fried Street-Style Savory Mix #1803,Snacks,"refined flour, re-used palm oil, metanil yellow, excess salt, msg",643.0,1.4,1270.3,21.3,3.77,6.4,1.0,6,2,0,2,1,5,High Risk
890783645302,Organic Trail Mix #1804,Snacks,"almonds, walnuts, raisins, sunflower seeds, pumpkin seeds",504.6,15.7,14.5,3.8,0.0,13.9,8.3,0,0,0,0,0,99,Low Risk
890646137788,Pure Extra Virgin Olive Oil #1805,Spices & Condiments,100% extra virgin cold pressed olive oil,948.6,0.0,2.2,14.7,0.0,0.0,0.0,0,0,0,0,0,90,Low Risk
890197678344,Synthetic Milk Sample #1806,Dairy,"urea, detergent, refined vegetable oil, caustic soda, water",171.7,0.5,800.6,13.1,4.19,1.3,0.0,5,0,0,3,1,5,High Risk
890496578628,Greek Plain Yogurt #1807,Dairy,"cultured pasteurized nonfat milk, live active cultures",52.2,3.9,38.0,0.3,0.0,10.9,0.0,0,0,0,0,0,99,Low Risk
890277596527,Low-Cost Synthetic Fruit Drink #1808,Beverages,"water, invert sugar syrup, metanil yellow, citric acid, clouding agent, artificial mango flavor, potassium metabisulphite",50.8,14.1,45.0,0.0,0.0,0.0,0.0,6,2,0,2,1,20,High Risk
890313238891,Dark Chocolate 85% #1809,Bakery & Confectionery,"cocoa mass, cocoa butter, cane sugar, vanilla beans",633.0,12.2,13.9,26.1,0.0,8.1,11.9,0,0,0,0,0,91,Low Risk
890611806495,Adulterated Mustard Oil with Argemone #1810,Spices & Condiments,"mustard oil, argemone oil, mineral oil, butter yellow dye",880.5,0.0,5.0,13.2,1.51,0.0,0.0,3,1,0,0,1,14,High Risk
890963267743,Synthetic Colored Hard Candies #1811,Bakery & Confectionery,"sugar, liquid glucose, allura red, brilliant blue fcf, tartrazine, artificial fruit flavor, citric acid",418.8,83.0,77.7,0.0,0.0,0.0,0.0,5,3,0,1,1,5,High Risk
890685623267,Carbonated Cola Drink #1812,Beverages,"carbonated water, high fructose corn syrup, caramel color iv, phosphoric acid, caffeine, artificial flavors",45.9,9.9,14.0,0.0,0.0,0.0,0.0,4,1,0,1,0,78,Moderate Risk
890668198862,Adulterated Mustard Oil with Argemone #1813,Spices & Condiments,"mustard oil, argemone oil, mineral oil, butter yellow dye",827.2,0.0,4.5,10.7,1.49,0.0,0.0,3,1,0,0,1,16,High Risk
890179778738,Greek Plain Yogurt #1814,Dairy,"cultured pasteurized nonfat milk, live active cultures",58.1,4.2,39.0,0.4,0.0,10.7,0.0,0,0,0,0,0,99,Low Risk
890978946795,Synthetic Milk Sample #1815,Dairy,"urea, detergent, refined vegetable oil, caustic soda, water",196.2,0.5,815.8,14.7,4.4,1.2,0.0,5,0,0,3,1,5,High Risk
890425833969,Pure Red Chilli Powder #1816,Spices & Condiments,100% dried red chillies,294.2,6.5,30.7,3.9,0.0,11.6,27.5,0,0,0,0,0,99,Low Risk
890385098761,Processed Nacho Chips #1817,Snacks,"corn, vegetable fat, whey powder, disodium guanylate, artificial cheese flavor, yellow 6 lake",537.1,2.0,935.3,9.2,1.02,7.1,4.3,5,1,0,1,0,53,Moderate Risk
890599903864,Cream-Filled Sandwich Cookies #1818,Bakery & Confectionery,"refined wheat flour, sugar, hydrogenated palm oil, cocoa, high fructose corn syrup, soy lecithin, vanillin, artificial chocolate flavor, tbhq",448.4,39.2,399.6,9.0,1.84,4.1,2.2,5,0,0,2,1,5,High Risk
890431166524,Low-Cost Synthetic Fruit Drink #1819,Beverages,"water, invert sugar syrup, metanil yellow, citric acid, clouding agent, artificial mango flavor, potassium metabisulphite",53.8,13.8,43.5,0.0,0.0,0.0,0.0,6,2,0,2,1,20,High Risk
890405630131,Roasted Chickpeas #1820,Snacks,"chickpeas, olive oil, sea salt",401.2,2.1,307.0,1.2,0.0,18.0,15.5,0,0,0,0,0,99,Low Risk
890279152750,Synthetic Colored Hard Candies #1821,Bakery & Confectionery,"sugar, liquid glucose, allura red, brilliant blue fcf, tartrazine, artificial fruit flavor, citric acid",448.3,72.7,94.7,0.0,0.0,0.0,0.0,5,3,0,1,1,5,High Risk
890853685460,Dark Chocolate 85% #1822,Bakery & Confectionery,"cocoa mass, cocoa butter, cane sugar, vanilla beans",552.3,16.6,13.8,25.5,0.0,9.3,10.3,0,0,0,0,0,87,Low Risk
890869754890,Low-Cost Synthetic Fruit Drink #1823,Beverages,"water, invert sugar syrup, metanil yellow, citric acid, clouding agent, artificial mango flavor, potassium metabisulphite",50.7,17.4,52.3,0.0,0.0,0.0,0.0,6,2,0,2,1,17,High Risk
890902964723,Adulterated Butter with Animal Fat & Starch #1824,Dairy,"milk fat, animal tallow, starch, yellow dye 5, preservative",725.5,0.4,710.8,50.5,4.1,0.5,0.0,4,1,0,2,1,5,High Risk
890139297860,Diet Soda with Multiple Sweeteners #1825,Beverages,"carbonated water, aspartame, acesulfame potassium, caramel iv, sodium benzoate, phosphoric acid",0.9,0.0,40.5,0.0,0.0,0.0,0.0,5,1,2,1,0,66,Moderate Risk
890218579390,Extruded Spicy Puffs #1826,Snacks,"corn meal, palm olein, maltodextrin, sunset yellow fcf, tartrazine, tbhq, msg, artificial flavors",586.1,5.0,1206.0,19.5,1.2,5.5,1.5,7,2,0,2,1,5,High Risk
890805068251,Instant Fried Noodles #1827,Snacks,"wheat flour, palm oil, salt, guar gum, flavor enhancer 621, caramel iv, sodium polyphosphate",465.3,3.1,1516.1,11.3,0.61,9.3,2.3,5,1,0,2,0,37,High Risk
890827362382,Adulterated Low-Cost Paneer #1828,Dairy,"milk solids, vegetable oil, starch, sulfuric acid trace, detergent trace",302.7,3.1,557.0,21.4,2.69,9.8,0.0,4,0,0,2,1,5,High Risk
890933529300,Oat & Honey Granola Bar #1829,Bakery & Confectionery,"rolled oats, honey, almonds, crisped rice, sunflower oil, salt",415.1,12.8,205.2,2.4,0.0,8.0,6.0,0,0,0,0,0,99,Low Risk
890937243482,Processed Nacho Chips #1830,Snacks,"corn, vegetable fat, whey powder, disodium guanylate, artificial cheese flavor, yellow 6 lake",461.5,1.9,808.4,11.2,1.08,6.6,4.0,5,1,0,1,0,48,Moderate Risk
